game_id,season,week,game_type,gameday,home_team,away_team,div_game,vegas_spread_display,model_spread_display,spread_line,pred_margin,spread_edge,spread_hit,home_moneyline,away_moneyline,fair_home_ml_prob,pred_home_win_prob,ml_edge,ml_hit,total_line,home_score,away_score,actual_margin,actual_winner,is_outdoor,temp,wind,home_rest_days,away_rest_days
2025_12_TB_LA,2025,12,REG,2025-11-23,LA,TB,0,LA -7.0,LA -9.4,7.0,9.371202945709229,2.3712029457092285,True,-375.0,295.0,0.7571884984025559,0.8410369495917637,0.0838484511892078,1.0,49.5,34.0,7.0,27.0,home,0,70.0,0.0,7,7
2025_12_CLE_LV,2025,12,REG,2025-11-23,LV,CLE,0,LV -3.0,LV -9.6,3.0,9.624276638031006,6.624276638031006,False,-162.0,136.0,0.593369754159424,0.8473092980918687,0.2539395439324448,0.0,35.5,10.0,24.0,-14.0,away,0,70.0,0.0,6,7
2025_12_ATL_NO,2025,12,REG,2025-11-23,NO,ATL,1,NO -1.5,NO -1.7,1.5,1.746109515428543,0.2461095154285431,False,-122.0,102.0,0.5260865852617197,0.5570350352881117,0.030948450026392016,0.0,41.5,10.0,24.0,-14.0,away,0,70.0,0.0,14,7
2025_12_SEA_TEN,2025,12,REG,2025-11-23,TEN,SEA,0,SEA -12.5,SEA -12.4,-12.5,-12.350263178348541,0.14973682165145874,True,625.0,-950.0,0.13228346456692913,0.08112957875239377,-0.051153885814535366,1.0,41.5,24.0,30.0,-6.0,away,1,55.0,1.0,7,7
2025_12_CAR_SF,2025,12,REG,2025-11-24,SF,CAR,0,SF -7.5,SF -8.3,7.5,8.31272542476654,0.8127254247665405,True,-395.0,310.0,0.7659021045164341,0.812526453786504,0.046624349270069865,1.0,48.5,20.0,9.0,11.0,home,1,58.0,3.0,8,8
2025_13_CIN_BAL,2025,13,REG,2025-11-27,BAL,CIN,1,BAL -7.0,BAL -2.8,7.0,2.8281707763671875,-4.1718292236328125,True,-375.0,295.0,0.7571884984025559,0.606598049842128,-0.15059044856042791,1.0,52.5,14.0,32.0,-18.0,away,1,38.0,11.0,4,4
2025_13_KC_DAL,2025,13,REG,2025-11-27,DAL,KC,0,KC -3.5,KC -3.4,-3.5,-3.3646771013736725,0.13532289862632751,True,154.0,-185.0,0.3775334481388264,0.3243376933345799,-0.05319575480424649,0.0,53.5,31.0,28.0,3.0,home,0,70.0,0.0,4,4
2025_13_GB_DET,2025,13,REG,2025-11-27,DET,GB,1,DET -2.5,DET -2.3,2.5,2.2553154826164246,-0.24468451738357544,True,-155.0,130.0,0.5829926410466066,0.5805640116130655,-0.002428629433541163,1.0,48.5,24.0,31.0,-7.0,away,0,70.0,0.0,4,4
2025_13_CHI_PHI,2025,13,REG,2025-11-28,PHI,CHI,0,PHI -7.0,PHI -7.9,7.0,7.892356634140015,0.8923566341400146,False,-340.0,270.0,0.740871613663133,0.8001606903872343,0.05928907672410122,0.0,43.5,15.0,24.0,-9.0,away,1,42.0,18.0,5,5
2025_13_LA_CAR,2025,13,REG,2025-11-30,CAR,LA,0,LA -10.0,LA -9.2,-10.0,-9.187034666538239,0.8129653334617615,True,425.0,-575.0,0.18274111675126903,0.13811467530853086,-0.04462644144273817,0.0,44.5,31.0,28.0,3.0,home,1,45.0,3.0,6,7
2025_13_SF_CLE,2025,13,REG,2025-11-30,CLE,SF,0,SF -5.5,SF -10.2,-5.5,-10.212480068206787,-4.712480068206787,True,205.0,-250.0,0.31460674157303364,0.11667853368214103,-0.1979282078908926,1.0,35.5,8.0,26.0,-18.0,away,1,35.0,20.0,7,6
2025_13_HOU_IND,2025,13,REG,2025-11-30,IND,HOU,1,IND -3.0,IND -4.6,3.0,4.590694785118103,1.590694785118103,False,-170.0,142.0,0.6037569709421778,0.682471642887394,0.0787146719452162,0.0,44.5,16.0,20.0,-4.0,away,0,70.0,0.0,7,10
2025_13_LV_LAC,2025,13,REG,2025-11-30,LAC,LV,1,LAC -10.0,LAC -7.5,10.0,7.465087890625,-2.534912109375,False,-600.0,440.0,0.8223350253807106,0.786975016223601,-0.03536000915710957,0.0,40.5,31.0,14.0,17.0,home,0,70.0,0.0,14,7
2025_13_NO_MIA,2025,13,REG,2025-11-30,MIA,NO,0,MIA -5.5,MIA -4.9,5.5,4.9212910532951355,-0.5787089467048645,True,-250.0,205.0,0.6853932584269663,0.6958153498701314,0.010422091443165082,1.0,41.5,21.0,17.0,4.0,home,1,76.0,10.0,14,7
2025_13_ATL_NYJ,2025,13,REG,2025-11-30,NYJ,ATL,0,ATL -3.0,ATL -0.8,-3.0,-0.77455735206604,2.22544264793396,True,140.0,-166.0,0.4003612281757977,0.4388472578304458,0.03848602965464809,1.0,38.5,27.0,24.0,3.0,home,1,43.0,8.0,7,7
2025_13_BUF_PIT,2025,13,REG,2025-11-30,PIT,BUF,0,BUF -3.0,BUF -1.7,-3.0,-1.716454267501831,1.283545732498169,False,140.0,-166.0,0.4003612281757977,0.3957208894879816,-0.0046403386878161035,1.0,44.5,7.0,26.0,-19.0,away,1,34.0,16.0,7,10
2025_13_MIN_SEA,2025,13,REG,2025-11-30,SEA,MIN,0,SEA -12.5,SEA -12.7,12.5,12.692270994186401,0.19227099418640137,True,-900.0,600.0,0.863013698630137,0.9081927797898883,0.04517908115975133,1.0,42.5,26.0,0.0,26.0,home,1,45.0,2.0,7,7
2025_13_ARI_TB,2025,13,REG,2025-11-30,TB,ARI,0,TB -4.5,TB -4.0,4.5,4.013051211833954,-0.48694878816604614,True,-198.0,164.0,0.6369041816941223,0.6584301397114775,0.02152595801735513,1.0,44.5,20.0,17.0,3.0,home,1,80.0,8.0,7,7
2025_13_JAX_TEN,2025,13,REG,2025-11-30,TEN,JAX,1,JAX -6.0,JAX -5.8,-6.0,-5.767580419778824,0.23241958022117615,False,220.0,-270.0,0.299837925445705,0.23385025012300256,-0.06598767532270242,1.0,42.5,3.0,25.0,-22.0,away,1,38.0,7.0,7,7
2025_13_DEN_WAS,2025,13,REG,2025-11-30,WAS,DEN,0,DEN -6.5,DEN -8.5,-6.5,-8.499544620513916,-1.999544620513916,False,250.0,-310.0,0.27424749163879597,0.15427057304783967,-0.1199769185909563,1.0,43.5,26.0,27.0,-1.0,away,1,40.0,13.0,14,14
2025_13_NYG_NE,2025,13,REG,2025-12-01,NE,NYG,0,NE -7.0,NE -0.5,7.0,0.48455190658569336,-6.515448093414307,False,-375.0,295.0,0.7571884984025559,0.4978543118616457,-0.25933418654091017,0.0,46.5,33.0,15.0,18.0,home,1,30.0,5.0,8,8
2025_14_DAL_DET,2025,14,REG,2025-12-04,DET,DAL,0,DET -3.5,DET -5.6,3.5,5.604346513748169,2.104346513748169,True,-192.0,160.0,0.6309403437815976,0.7223523612830394,0.09141201750144179,1.0,55.5,44.0,30.0,14.0,home,0,70.0,0.0,7,7
2025_14_LA_ARI,2025,14,REG,2025-12-07,ARI,LA,1,LA -9.5,LA -9.9,-9.5,-9.90649726986885,-0.4064972698688507,True,380.0,-500.0,0.19999999999999998,0.12275357210185343,-0.07724642789814655,1.0,49.5,17.0,45.0,-28.0,away,0,70.0,0.0,7,7
2025_14_SEA_ATL,2025,14,REG,2025-12-07,ATL,SEA,0,SEA -7.0,SEA -7.8,-7.0,-7.790591061115265,-0.7905910611152649,True,280.0,-355.0,0.2522172949002217,0.17251589154849653,-0.07970140335172518,1.0,44.5,9.0,37.0,-28.0,away,0,70.0,0.0,7,7
2025_14_PIT_BAL,2025,14,REG,2025-12-07,BAL,PIT,1,BAL -5.5,BAL -5.4,5.5,5.44996240735054,-0.05003759264945984,True,-270.0,220.0,0.7001620745542949,0.7164802765284463,0.016318201974151347,0.0,43.5,22.0,27.0,-5.0,away,1,44.0,6.0,10,7
2025_14_CIN_BUF,2025,14,REG,2025-12-07,BUF,CIN,0,BUF -6.0,BUF -7.5,6.0,7.51037073135376,1.5103707313537598,False,-285.0,230.0,0.7095435684647302,0.7884020014445001,0.07885843297976991,1.0,54.5,39.0,34.0,5.0,home,1,31.0,12.0,7,10
2025_14_TEN_CLE,2025,14,REG,2025-12-07,CLE,TEN,0,CLE -4.5,CLE -0.6,4.5,0.560570478439331,-3.939429521560669,True,-205.0,170.0,0.644729178800233,0.5014354143764771,-0.14329376442375585,1.0,33.5,29.0,31.0,-2.0,away,1,33.0,6.0,7,7
2025_14_CHI_GB,2025,14,REG,2025-12-07,GB,CHI,1,GB -6.5,GB -8.4,6.5,8.42876124382019,1.9287612438201904,True,-305.0,245.0,0.7220792588780237,0.8158343653024221,0.09375510642439844,1.0,44.5,28.0,21.0,7.0,home,1,16.0,9.0,10,9
2025_14_IND_JAX,2025,14,REG,2025-12-07,JAX,IND,1,IND -2.5,IND -2.9,-2.5,-2.920432686805725,-0.4204326868057251,False,114.0,-135.0,0.448558885283451,0.3429450447071464,-0.10561384057630463,0.0,44.5,36.0,19.0,17.0,home,1,61.0,7.0,7,7
2025_14_HOU_KC,2025,14,REG,2025-12-07,KC,HOU,0,KC -4.5,KC -7.7,4.5,7.732402086257935,3.2324020862579346,False,-218.0,180.0,0.6574752261956054,0.7952974285725649,0.13782220237695952,0.0,41.5,10.0,20.0,-10.0,away,1,27.0,8.0,10,7
2025_14_DEN_LV,2025,14,REG,2025-12-07,LV,DEN,1,DEN -8.5,DEN -7.5,-8.5,-7.513924956321716,0.9860750436782837,True,360.0,-470.0,0.20863836017569545,0.1800856572819221,-0.028552702893773346,1.0,40.5,17.0,24.0,-7.0,away,0,70.0,0.0,7,7
2025_14_WAS_MIN,2025,14,REG,2025-12-07,MIN,WAS,0,WAS -1.5,WAS -5.9,-1.5,-5.909214973449707,-4.409214973449707,False,-105.0,-115.0,0.4891657638136511,0.22910258300070885,-0.2600631808129423,0.0,43.5,31.0,0.0,31.0,home,0,70.0,0.0,7,7
2025_14_MIA_NYJ,2025,14,REG,2025-12-07,NYJ,MIA,1,MIA -2.5,MIA -2.4,-2.5,-2.438189599663019,0.06181040033698082,False,124.0,-148.0,0.42794036443953615,0.36370331261493993,-0.06423705182459621,1.0,41.5,10.0,34.0,-24.0,away,1,41.0,6.0,7,7
2025_14_NO_TB,2025,14,REG,2025-12-07,TB,NO,1,TB -7.5,TB -8.4,7.5,8.441772282123566,0.9417722821235657,False,-425.0,330.0,0.7768331562167907,0.816202447896431,0.03936929167964032,0.0,41.5,20.0,24.0,-4.0,away,1,73.0,6.0,7,7
2025_14_PHI_LAC,2025,14,REG,2025-12-08,LAC,PHI,0,PHI -1.5,PHI -0.5,-1.5,-0.5302252769470215,0.9697747230529785,True,100.0,-120.0,0.4782608695652174,0.4502151942105781,-0.02804567535463931,0.0,41.5,22.0,19.0,3.0,home,0,70.0,0.0,8,10
2025_15_ATL_TB,2025,15,REG,2025-12-11,TB,ATL,1,TB -6.0,TB -5.8,6.0,5.808166146278381,-0.19183385372161865,True,-278.0,225.0,0.705033164260632,0.7299890000420468,0.024955835781414804,0.0,43.5,28.0,29.0,-1.0,away,1,56.0,5.0,4,4
2025_15_CLE_CHI,2025,15,REG,2025-12-14,CHI,CLE,0,CHI -7.5,CHI -15.1,7.5,15.090209007263184,7.590209007263184,True,-375.0,295.0,0.7571884984025559,0.9395519398129161,0.1823634414103602,1.0,38.5,31.0,3.0,28.0,home,1,8.0,6.0,7,7
2025_15_BAL_CIN,2025,15,REG,2025-12-14,CIN,BAL,1,BAL -2.5,BAL -1.6,-2.5,-1.570730447769165,0.929269552230835,False,136.0,-162.0,0.4066302458405761,0.402305562444859,-0.004324683395717122,1.0,51.5,0.0,24.0,-24.0,away,1,10.0,7.0,7,7
2025_15_MIN_DAL,2025,15,REG,2025-12-14,DAL,MIN,0,DAL -5.5,DAL -5.1,5.5,5.053682506084442,-0.44631749391555786,True,-265.0,215.0,0.6957699520733487,0.7010696101069709,0.005299658033622201,0.0,47.5,26.0,34.0,-8.0,away,0,70.0,0.0,10,7
2025_15_GB_DEN,2025,15,REG,2025-12-14,DEN,GB,0,GB -1.5,GB -3.2,-1.5,-3.242096424102783,-1.7420964241027832,False,102.0,-122.0,0.4739134147382802,0.3294199266406361,-0.14449348809764412,0.0,42.5,34.0,26.0,8.0,home,1,65.0,3.0,7,7
2025_15_ARI_HOU,2025,15,REG,2025-12-14,HOU,ARI,0,HOU -10.5,HOU -9.7,10.5,9.711298167705536,-0.7887018322944641,False,-625.0,455.0,0.827123695976155,0.8494187244858362,0.022295028509681236,1.0,42.5,40.0,20.0,20.0,home,0,70.0,0.0,7,7
2025_15_NYJ_JAX,2025,15,REG,2025-12-14,JAX,NYJ,0,JAX -13.5,JAX -11.7,13.5,11.743213057518005,-1.7567869424819946,False,-1050.0,675.0,0.8761776581426649,0.892153665413242,0.01597600727057713,1.0,40.5,48.0,20.0,28.0,home,1,70.0,11.0,7,7
2025_15_LAC_KC,2025,15,REG,2025-12-14,KC,LAC,1,KC -5.5,KC -5.7,5.5,5.737719029188156,0.23771902918815613,False,-258.0,210.0,0.690792883054068,0.7273645298007668,0.03657164674669877,0.0,41.5,13.0,16.0,-3.0,away,1,59.0,8.0,7,6
2025_15_DET_LA,2025,15,REG,2025-12-14,LA,DET,0,LA -5.5,LA -0.8,5.5,0.8344855308532715,-4.6655144691467285,False,-245.0,200.0,0.6805555555555556,0.5143352112652245,-0.16622034429033106,0.0,54.5,41.0,34.0,7.0,home,0,70.0,0.0,7,10
2025_15_BUF_NE,2025,15,REG,2025-12-14,NE,BUF,1,BUF -2.5,BUF -2.1,-2.5,-2.128643900156021,0.3713560998439789,False,120.0,-142.0,0.43650793650793646,0.3773062647207991,-0.05920167178713737,1.0,49.5,31.0,35.0,-4.0,away,1,32.0,6.0,13,7
2025_15_CAR_NO,2025,15,REG,2025-12-14,NO,CAR,1,CAR -2.5,CAR -3.4,-2.5,-3.3840742111206055,-0.8840742111206055,False,124.0,-148.0,0.42794036443953615,0.32353722525868966,-0.10440313918084648,0.0,41.5,20.0,17.0,3.0,home,0,70.0,0.0,7,14
2025_15_WAS_NYG,2025,15,REG,2025-12-14,NYG,WAS,1,NYG -2.5,NYG -0.7,2.5,0.7362527847290039,-1.763747215270996,True,-148.0,124.0,0.5720596355604638,0.5097103242653588,-0.062349311295105014,1.0,46.5,21.0,29.0,-8.0,away,1,27.0,13.0,13,7
2025_15_LV_PHI,2025,15,REG,2025-12-14,PHI,LV,0,PHI -12.5,PHI -10.7,12.5,10.667022824287415,-1.8329771757125854,False,-1000.0,650.0,0.8720930232558138,0.8710349026504771,-0.001058120605336721,0.0,37.5,31.0,0.0,31.0,home,1,30.0,20.0,6,7
2025_15_IND_SEA,2025,15,REG,2025-12-14,SEA,IND,0,SEA -13.5,SEA -13.5,13.5,13.532064869999886,0.03206486999988556,False,-1000.0,650.0,0.8720930232558138,0.9205622834460967,0.04846926019028286,1.0,41.5,18.0,16.0,2.0,home,1,51.0,9.0,7,7
2025_15_TEN_SF,2025,15,REG,2025-12-14,SF,TEN,0,SF -12.5,SF -12.8,12.5,12.826259106397629,0.3262591063976288,True,-900.0,600.0,0.863013698630137,0.9102763325061397,0.04726263387600271,1.0,44.5,37.0,24.0,13.0,home,1,54.0,4.0,14,7
2025_15_MIA_PIT,2025,15,REG,2025-12-15,PIT,MIA,0,PIT -3.0,PIT -3.6,3.0,3.59455269575119,0.5945526957511902,True,-175.0,145.0,0.6092362344582594,0.6404797214043391,0.0312434869460797,1.0,42.5,28.0,15.0,13.0,home,1,17.0,7.0,8,8
2025_16_LA_SEA,2025,16,REG,2025-12-18,SEA,LA,1,SEA -1.5,LA -0.3,1.5,-0.3096679449081421,-1.809667944908142,True,-122.0,102.0,0.5260865852617197,0.46052214923031587,-0.06556443603140383,0.0,42.5,38.0,37.0,1.0,home,1,51.0,17.0,4,4
2025_16_GB_CHI,2025,16,REG,2025-12-20,CHI,GB,1,CHI -1.5,CHI -2.9,1.5,2.860956907272339,1.3609569072723389,True,-118.0,-102.0,0.5173641257162701,0.6080713780492716,0.09070725233300148,1.0,45.5,22.0,16.0,6.0,home,1,37.0,6.0,6,6
2025_16_PHI_WAS,2025,16,REG,2025-12-20,WAS,PHI,1,PHI -7.0,PHI -8.1,-7.0,-8.065386652946472,-1.0653866529464722,True,300.0,-380.0,0.24000000000000005,0.1652488192381188,-0.07475118076188125,1.0,43.5,18.0,29.0,-11.0,away,1,42.0,7.0,6,6
2025_16_ATL_ARI,2025,16,REG,2025-12-21,ARI,ATL,0,ATL -2.5,ATL -3.7,-2.5,-3.71623694896698,-1.21623694896698,True,124.0,-148.0,0.42794036443953615,0.3099925834204277,-0.11794778101910847,1.0,48.5,19.0,26.0,-7.0,away,0,70.0,0.0,7,10
2025_16_NE_BAL,2025,16,REG,2025-12-21,BAL,NE,0,BAL -3.5,BAL -3.5,3.5,3.4997094427235425,-0.00029055727645754814,True,-185.0,154.0,0.6224665518611737,0.6363542416730403,0.01388768981186661,0.0,48.5,24.0,28.0,-4.0,away,1,40.0,2.0,7,7
2025_16_TB_CAR,2025,16,REG,2025-12-21,CAR,TB,1,TB -3.0,TB -3.2,-3.0,-3.1761468648910522,-0.17614686489105225,False,130.0,-155.0,0.4170073589533933,0.3321709072202083,-0.08483645173318499,0.0,44.5,23.0,20.0,3.0,home,1,61.0,8.0,7,10
2025_16_BUF_CLE,2025,16,REG,2025-12-21,CLE,BUF,0,BUF -10.5,BUF -13.2,-10.5,-13.233047008514404,-2.7330470085144043,False,425.0,-575.0,0.18274111675126903,0.06956155170438967,-0.11317956504687936,1.0,41.5,20.0,23.0,-3.0,away,1,25.0,16.0,7,7
2025_16_LAC_DAL,2025,16,REG,2025-12-21,DAL,LAC,0,DAL -1.5,DAL -2.1,1.5,2.0758509635925293,0.5758509635925293,False,-122.0,102.0,0.5260865852617197,0.5723074952667241,0.04622091000500439,0.0,50.5,17.0,34.0,-17.0,away,0,70.0,0.0,7,7
2025_16_JAX_DEN,2025,16,REG,2025-12-21,DEN,JAX,0,DEN -3.5,DEN -6.7,3.5,6.72928261756897,3.2292826175689697,False,-175.0,145.0,0.6092362344582594,0.7628079900867047,0.15357175562844538,0.0,46.5,20.0,34.0,-14.0,away,1,62.0,3.0,7,7
2025_16_PIT_DET,2025,16,REG,2025-12-21,DET,PIT,0,DET -7.5,DET -5.8,7.5,5.848571300506592,-1.6514286994934082,True,-425.0,330.0,0.7768331562167907,0.7314870688031491,-0.045346087413641656,1.0,52.5,24.0,29.0,-5.0,away,0,70.0,0.0,7,6
2025_16_LV_HOU,2025,16,REG,2025-12-21,HOU,LV,0,HOU -14.5,HOU -13.4,14.5,13.382466554641724,-1.1175334453582764,True,-1600.0,900.0,0.9039548022598869,0.9184762746230262,0.014521472363139276,1.0,39.5,23.0,21.0,2.0,home,0,70.0,0.0,7,7
2025_16_CIN_MIA,2025,16,REG,2025-12-21,MIA,CIN,0,CIN -3.5,CIN -2.7,-3.5,-2.6849303245544434,0.8150696754455566,False,170.0,-205.0,0.35527082119976705,0.3530131161678518,-0.002257705031915247,1.0,48.5,21.0,45.0,-24.0,away,1,81.0,7.0,6,7
2025_16_NYJ_NO,2025,16,REG,2025-12-21,NO,NYJ,0,NO -6.5,NO -7.6,6.5,7.554571509361267,1.054571509361267,True,-298.0,240.0,0.7179705215419501,0.7897881310459626,0.0718176095040125,1.0,39.5,29.0,6.0,23.0,home,0,70.0,0.0,7,7
2025_16_MIN_NYG,2025,16,REG,2025-12-21,NYG,MIN,0,MIN -2.5,MIN -3.6,-2.5,-3.6166573762893677,-1.1166573762893677,True,124.0,-148.0,0.42794036443953615,0.3140204290485222,-0.11391993539101397,1.0,41.5,13.0,16.0,-3.0,away,1,46.0,20.0,7,7
2025_16_KC_TEN,2025,16,REG,2025-12-21,TEN,KC,0,KC -3.5,KC -0.5,-3.5,-0.49556684494018555,3.0044331550598145,True,154.0,-185.0,0.3775334481388264,0.45183223356476443,0.07429878542593804,1.0,37.5,26.0,9.0,17.0,home,1,51.0,8.0,7,7
2025_16_SF_IND,2025,16,REG,2025-12-22,IND,SF,0,SF -4.5,SF -7.1,-4.5,-7.096567630767822,-2.5965676307678223,True,185.0,-225.0,0.33635187580853815,0.1919912669010806,-0.14436060890745755,1.0,46.5,27.0,48.0,-21.0,away,0,70.0,0.0,8,8
2025_17_DEN_KC,2025,17,REG,2025-12-25,KC,DEN,1,DEN -13.5,DEN -14.0,-13.5,-13.958657145500183,-0.4586571455001831,False,700.0,-1100.0,0.12000000000000002,0.061216191198826854,-0.05878380880117317,1.0,37.5,13.0,20.0,-7.0,away,1,59.0,8.0,4,4
2025_17_DET_MIN,2025,17,REG,2025-12-25,MIN,DET,1,DET -7.0,DET -8.5,-7.0,-8.519932746887207,-1.519932746887207,False,285.0,-360.0,0.2491874322860238,0.15376999249592316,-0.09541743979010064,0.0,45.5,23.0,10.0,13.0,home,0,70.0,0.0,4,4
2025_17_DAL_WAS,2025,17,REG,2025-12-25,WAS,DAL,1,DAL -8.5,DAL -13.3,-8.5,-13.278420448303223,-4.778420448303223,False,380.0,-500.0,0.19999999999999998,0.06901021140963137,-0.1309897885903686,1.0,50.5,23.0,30.0,-7.0,away,1,50.0,7.0,5,4
2025_17_BAL_GB,2025,17,REG,2025-12-27,GB,BAL,0,GB -2.5,GB -6.0,2.5,5.962986469268799,3.462986469268799,False,-142.0,120.0,0.5634920634920635,0.7357004985525462,0.17220843506048267,0.0,38.5,24.0,41.0,-17.0,away,1,36.0,10.0,7,6
2025_17_HOU_LAC,2025,17,REG,2025-12-27,LAC,HOU,0,LAC -1.5,LAC -1.7,1.5,1.7020631432533264,0.20206314325332642,False,-118.0,-102.0,0.5173641257162701,0.5549861186506451,0.03762199293437496,0.0,40.5,16.0,20.0,-4.0,away,0,70.0,0.0,6,6
2025_17_PHI_BUF,2025,17,REG,2025-12-28,BUF,PHI,0,BUF -3.0,BUF -7.3,3.0,7.266443729400635,4.266443729400635,False,-170.0,142.0,0.6037569709421778,0.7806324426618414,0.17687547171966356,0.0,45.5,12.0,13.0,-1.0,away,1,38.0,6.0,7,8
2025_17_SEA_CAR,2025,17,REG,2025-12-28,CAR,SEA,0,SEA -6.5,SEA -1.6,-6.5,-1.5901360511779785,4.9098639488220215,False,245.0,-305.0,0.27792074112197634,0.40142660891394055,0.12350586779196421,0.0,42.5,10.0,27.0,-17.0,away,1,43.0,2.0,7,10
2025_17_ARI_CIN,2025,17,REG,2025-12-28,CIN,ARI,0,CIN -7.0,CIN -7.9,7.0,7.86862450838089,0.8686245083808899,True,-345.0,275.0,0.7440690150970525,0.7994446516662521,0.05537563656919964,1.0,52.5,37.0,14.0,23.0,home,1,65.0,9.0,7,7
2025_17_PIT_CLE,2025,17,REG,2025-12-28,CLE,PIT,1,PIT -4.5,PIT -5.4,-4.5,-5.444007456302643,-0.9440074563026428,False,170.0,-205.0,0.35527082119976705,0.2449509797988612,-0.11031984140090584,0.0,35.5,13.0,6.0,7.0,home,1,45.0,14.0,7,7
2025_17_JAX_IND,2025,17,REG,2025-12-28,IND,JAX,1,JAX -3.5,JAX -3.7,-3.5,-3.6878829896450043,-0.18788298964500427,True,185.0,-225.0,0.33635187580853815,0.3111365621922656,-0.02521531361627255,1.0,48.5,17.0,23.0,-6.0,away,0,70.0,0.0,6,7
2025_17_NYG_LV,2025,17,REG,2025-12-28,LV,NYG,0,NYG -3.0,NYG -1.2,-3.0,-1.1821775436401367,1.8178224563598633,False,136.0,-162.0,0.4066302458405761,0.4200297683310274,0.013399522490451288,0.0,40.5,10.0,34.0,-24.0,away,0,70.0,0.0,7,7
2025_17_TB_MIA,2025,17,REG,2025-12-28,MIA,TB,0,TB -5.5,TB -5.1,-5.5,-5.074789524078369,0.42521047592163086,True,205.0,-250.0,0.31460674157303364,0.25804561782368896,-0.05656112374934469,0.0,44.5,20.0,17.0,3.0,home,1,80.0,3.0,7,7
2025_17_NE_NYJ,2025,17,REG,2025-12-28,NYJ,NE,1,NE -12.5,NE -13.6,-12.5,-13.557035326957703,-1.0570353269577026,True,625.0,-950.0,0.13228346456692913,0.0657125441495779,-0.06657092041735123,1.0,42.5,10.0,42.0,-32.0,away,1,29.0,4.0,7,7
2025_17_CHI_SF,2025,17,REG,2025-12-28,SF,CHI,0,SF -3.5,SF -6.4,3.5,6.419837713241577,2.919837713241577,True,-205.0,170.0,0.644729178800233,0.7520967542429059,0.10736757544267295,1.0,51.5,42.0,38.0,4.0,home,1,53.0,5.0,6,8
2025_17_NO_TEN,2025,17,REG,2025-12-28,TEN,NO,0,NO -1.5,TEN -0.9,-1.5,0.8665075302124023,2.3665075302124023,False,100.0,-120.0,0.4782608695652174,0.5158423441688006,0.03758147460358319,0.0,39.5,26.0,34.0,-8.0,away,1,71.0,14.0,7,7
2025_17_LA_ATL,2025,17,REG,2025-12-29,ATL,LA,0,LA -7.5,LA -7.3,-7.5,-7.250476151704788,0.2495238482952118,True,300.0,-380.0,0.24000000000000005,0.18753237521655755,-0.052467624783442496,0.0,48.5,27.0,24.0,3.0,home,0,70.0,0.0,8,11
2025_18_SEA_SF,2025,18,REG,2026-01-03,SF,SEA,1,SEA -2.5,SF -1.9,-2.5,1.8893203735351562,4.389320373535156,False,124.0,-148.0,0.42794036443953615,0.5636830613393621,0.13574269689982593,0.0,47.5,3.0,13.0,-10.0,away,1,57.0,8.0,6,6
2025_18_CAR_TB,2025,18,REG,2026-01-03,TB,CAR,1,TB -3.0,TB -3.7,3.0,3.6970521211624146,0.6970521211624146,False,-155.0,130.0,0.5829926410466066,0.6449149814756066,0.06192234042899991,1.0,43.5,16.0,14.0,2.0,home,1,69.0,11.0,6,6
2025_18_NO_ATL,2025,18,REG,2026-01-04,ATL,NO,1,ATL -4.5,ATL -5.3,4.5,5.343976199626923,0.8439761996269226,False,-205.0,170.0,0.644729178800233,0.7124058809557909,0.06767670215555799,1.0,43.5,19.0,17.0,2.0,home,0,70.0,0.0,6,7
2025_18_NYJ_BUF,2025,18,REG,2026-01-04,BUF,NYJ,1,BUF -12.5,BUF -10.9,12.5,10.930355548858643,-1.5696444511413574,False,-800.0,550.0,0.8524590163934427,0.8765070918114769,0.02404807541803422,1.0,39.5,35.0,8.0,27.0,home,1,27.0,13.0,7,7
2025_18_DET_CHI,2025,18,REG,2026-01-04,CHI,DET,1,CHI -3.5,CHI -4.5,3.5,4.539889574050903,1.0398895740509033,False,-180.0,150.0,0.6164383561643836,0.6803934277594217,0.0639550715950381,0.0,51.5,16.0,19.0,-3.0,away,1,33.0,4.0,7,10
2025_18_CLE_CIN,2025,18,REG,2026-01-04,CIN,CLE,1,CIN -9.5,CIN -9.9,9.5,9.87986645102501,0.37986645102500916,False,-455.0,350.0,0.7867435158501441,0.8534366142450209,0.0666930983948768,0.0,47.5,18.0,20.0,-2.0,away,1,37.0,0.0,7,7
2025_18_LAC_DEN,2025,18,REG,2026-01-04,DEN,LAC,1,DEN -14.5,DEN -16.4,14.5,16.415631532669067,1.9156315326690674,True,-1600.0,900.0,0.9039548022598869,0.9522738504405738,0.048319048180686885,1.0,37.5,19.0,3.0,16.0,home,1,66.0,8.0,10,8
2025_18_IND_HOU,2025,18,REG,2026-01-04,HOU,IND,1,HOU -9.5,HOU -10.3,9.5,10.3362455368042,0.8362455368041992,False,-535.0,400.0,0.8081570996978852,0.8638698347727597,0.05571273507487451,1.0,37.5,38.0,30.0,8.0,home,0,70.0,0.0,8,7
2025_18_TEN_JAX,2025,18,REG,2026-01-04,JAX,TEN,1,JAX -12.5,JAX -14.1,12.5,14.084795951843262,1.5847959518432617,True,-750.0,525.0,0.8465011286681716,0.9278528036718626,0.081351675003691,1.0,46.5,41.0,7.0,34.0,home,1,55.0,8.0,7,7
